year,month,month_name,week,district,current_price,previous_week_price,previous_month_price,previous_year_price,change_previous_week,change_previous_month,change_previous_year
2026,4,April,4,Erode,2255.74,2365.48,2654.39,2733.44,-0.046,-0.15,-0.175
2026,4,April,4,Kallakuruchi,3000.0,3000.0,3372.24,2925.39,,-0.11,0.025
2026,4,April,4,Kancheepuram,2427.38,2346.08,2405.33,2841.95,0.035,0.009,-0.146
2026,4,April,4,Karur,2376.99,2435.6,2884.01,2897.68,-0.024,-0.176,-0.18
2026,4,April,4,Krishnagiri,2127.09,2101.48,2273.15,2559.25,0.012,-0.064,-0.169
2026,4,April,4,Madurai,2346.76,2268.32,2662.04,3000.0,0.035,-0.118,-0.218
2026,4,April,4,Nagapattinam,2747.81,2687.58,2820.72,2972.96,0.022,-0.026,-0.076
2026,4,April,4,Nagercoil (Kannyiakumari),2936.15,2940.96,2960.34,3000.0,-0.002,-0.008,-0.021
2026,4,April,4,Namakkal,2460.62,2435.35,2584.86,2987.81,0.01,-0.048,-0.176
2026,4,April,4,Perambalur,2611.97,2655.05,2777.97,2887.76,-0.016,-0.06,-0.096
2026,4,April,4,Pudukkottai,2662.39,2663.48,3280.81,3363.56,,-0.189,-0.209
2026,4,April,4,Ramanathapuram,3354.03,2930.57,2810.59,3545.79,0.144,0.193,-0.054
2026,4,April,4,Ranipet,1921.82,1984.57,2060.12,2530.8,-0.032,-0.067,-0.241
2026,4,April,4,Salem,2748.1,2753.35,2765.39,3000.0,-0.002,-0.006,-0.084
2026,4,April,4,Sivaganga,2422.77,2414.89,2865.24,3339.59,0.003,-0.154,-0.274
2026,4,April,4,Tenkasi,2634.95,2671.27,2976.51,3011.59,-0.014,-0.115,-0.125
2026,4,April,4,Thanjavur,2699.31,2681.33,2723.02,3203.27,0.007,-0.009,-0.157
2026,4,April,4,The Nilgiris,2408.41,2602.28,2605.47,3049.74,-0.075,-0.076,-0.21
2026,4,April,4,Theni,2437.76,2437.28,2455.43,2430.77,,-0.007,0.003
2026,4,April,4,Thiruchirappalli,2535.61,2507.19,2726.6,3007.62,0.011,-0.07,-0.157
2026,4,April,4,Thirunelveli,2030.56,2060.03,2210.24,2386.14,-0.014,-0.081,-0.149
2026,4,April,4,Thirupathur,2149.31,2308.0,2609.01,3253.73,-0.069,-0.176,-0.339
2026,4,April,4,Thirupur,2242.04,2275.93,2385.71,2696.48,-0.015,-0.06,-0.169
2026,4,April,4,Thiruvannamalai,2235.93,2274.96,2243.52,2664.84,-0.017,-0.003,-0.161
2026,4,April,4,Thiruvarur,3017.5,3041.98,3043.91,3497.6,-0.008,-0.009,-0.137
2026,4,April,4,Thiruvellore,2296.15,2173.32,2161.4,2848.43,0.057,0.062,-0.194
2026,4,April,4,Tuticorin,2764.3,2876.67,2792.21,3752.4,-0.039,-0.01,-0.263
2026,4,April,4,Vellore,2200.48,2290.05,2308.81,2473.95,-0.039,-0.047,-0.111
2026,4,April,4,Villupuram,2483.9,2562.58,2721.29,3238.14,-0.031,-0.087,-0.233
2026,4,April,4,Virudhunagar,2485.67,2492.88,2506.42,2936.75,-0.003,-0.008,-0.154
2026,5,May,1,Ariyalur,2400.48,2267.6,2335.29,3135.19,0.059,0.028,-0.234
2026,5,May,1,Chengalpattu,2805.25,2648.1,2384.28,2896.75,0.059,0.177,-0.032
2026,5,May,1,Coimbatore,2133.23,1988.5,2074.22,2237.35,0.073,0.028,-0.047
2026,5,May,1,Cuddalore,2564.23,2529.62,2512.54,2817.17,0.014,0.021,-0.09
2026,5,May,1,Dharmapuri,2344.91,2328.44,2455.6,2560.05,0.007,-0.045,-0.084
2026,5,May,1,Dindigul,2474.73,2449.9,2467.42,2792.07,0.01,0.003,-0.114
2026,5,May,1,Erode,2494.18,2255.74,2521.73,2789.95,0.106,-0.011,-0.106
2026,5,May,1,Kallakuruchi,3000.0,3000.0,3000.0,2500.0,,,0.2
2026,5,May,1,Kancheepuram,2562.46,2427.38,2425.44,3022.5,0.056,0.057,-0.152
2026,5,May,1,Karur,2432.64,2376.99,2903.3,2853.15,0.023,-0.162,-0.147
2026,5,May,1,Krishnagiri,2078.55,2127.09,2117.09,2532.77,-0.023,-0.018,-0.179
2026,5,May,1,Madurai,2413.89,2346.76,2436.76,2894.29,0.029,-0.009,-0.166
2026,5,May,1,Nagapattinam,2833.85,2747.81,2652.58,2948.84,0.031,0.068,-0.039
2026,5,May,1,Nagercoil (Kannyiakumari),2839.59,2936.15,3015.17,3000.0,-0.033,-0.058,-0.053
2026,5,May,1,Namakkal,2497.57,2460.62,2578.11,2865.46,0.015,-0.031,-0.128
2026,5,May,1,Perambalur,2979.44,2611.97,2610.96,2949.57,0.141,0.141,0.01
2026,5,May,1,Pudukkottai,2983.84,2662.39,2964.35,3285.95,0.121,0.007,-0.092
2026,5,May,1,Ramanathapuram,3798.15,3354.03,2801.88,3477.42,0.132,0.356,0.092
2026,5,May,1,Ranipet,2078.71,1921.82,2006.54,2519.18,0.082,0.036,-0.175
2026,5,May,1,Salem,2734.97,2748.1,2720.14,3000.0,-0.005,0.006,-0.088
2026,5,May,1,Sivaganga,2433.57,2422.77,2749.32,3180.96,0.005,-0.115,-0.235
2026,5,May,1,Tenkasi,2797.52,2634.95,2643.52,2992.02,0.062,0.058,-0.065
2026,5,May,1,Thanjavur,2757.85,2699.31,2691.0,3074.96,0.022,0.025,-0.103
2026,5,May,1,The Nilgiris,2522.97,2408.41,2589.36,2990.4,0.048,-0.026,-0.156
2026,5,May,1,Theni,2451.52,2437.76,2442.81,2339.11,0.006,0.004,0.048
2026,5,May,1,Thiruchirappalli,2708.61,2535.61,2606.16,3000.0,0.068,0.039,-0.097
2026,5,May,1,Thirunelveli,2207.03,2030.56,2128.92,2300.0,0.087,0.037,-0.04
2026,5,May,1,Thirupathur,2191.92,2149.31,2539.16,3191.92,0.02,-0.137,-0.313
2026,5,May,1,Thirupur,2381.89,2242.04,2396.42,2476.4,0.062,-0.006,-0.038
2026,5,May,1,Thiruvannamalai,2271.6,2235.93,2271.11,2491.16,0.016,,-0.088
2026,5,May,1,Thiruvarur,3142.23,3017.5,3047.11,3485.91,0.041,0.031,-0.099
2026,5,May,1,Thiruvellore,2355.62,2296.15,2086.04,3138.78,0.026,0.129,-0.249
2026,5,May,1,Tuticorin,2795.91,2764.3,2832.99,2903.36,0.011,-0.013,-0.037
2026,5,May,1,Vellore,2375.02,2200.48,2299.09,2367.19,0.079,0.033,0.003
2026,5,May,1,Villupuram,2474.91,2483.9,2633.74,2890.89,-0.004,-0.06,-0.144
2026,5,May,1,Virudhunagar,2504.18,2485.67,2579.73,2948.62,0.007,-0.029,-0.151
2026,5,May,2,Ariyalur,2528.18,2400.48,2304.92,3147.66,0.053,0.097,-0.197
2026,5,May,2,Chengalpattu,2668.66,2805.25,2505.48,2867.03,-0.049,0.065,-0.069
2026,5,May,2,Coimbatore,2146.79,2133.23,2068.81,2273.32,0.006,0.038,-0.056
2026,5,May,2,Cuddalore,2568.77,2564.23,2559.03,2852.31,0.002,0.004,-0.099
2026,5,May,2,Dharmapuri,2419.8,2344.91,2374.35,2487.64,0.032,0.019,-0.027
2026,5,May,2,Dindigul,2442.47,2474.73,2391.48,2916.19,-0.013,0.021,-0.162
2026,5,May,2,Erode,2522.74,2494.18,2406.98,2598.85,0.011,0.048,-0.029
2026,5,May,2,Kallakuruchi,3000.0,3000.0,3000.0,2746.27,,,0.092
2026,5,May,2,Kancheepuram,2499.26,2562.46,2410.13,2884.34,-0.025,0.037,-0.133
2026,5,May,2,Karur,2463.63,2432.64,2804.16,2719.04,0.013,-0.121,-0.094
2026,5,May,2,Krishnagiri,2076.14,2078.55,2106.29,2536.8,-0.001,-0.014,-0.182
2026,5,May,2,Madurai,2387.25,2413.89,2298.29,2858.68,-0.011,0.039,-0.165
2026,5,May,2,Nagapattinam,2935.73,2833.85,2676.11,2987.85,0.036,0.097,-0.017
2026,5,May,2,Nagercoil (Kannyiakumari),2963.04,2839.59,2886.23,2891.06,0.043,0.027,0.025
2026,5,May,2,Namakkal,2535.8,2497.57,2475.76,2753.83,0.015,0.024,-0.079
2026,5,May,2,Perambalur,2898.18,2979.44,2668.7,3117.53,-0.027,0.086,-0.07
2026,5,May,2,Pudukkottai,3063.14,2983.84,2752.17,3012.7,0.027,0.113,0.017
2026,5,May,2,Ramanathapuram,3872.89,3798.15,2934.27,3500.0,0.02,0.32,0.107
2026,5,May,2,Ranipet,2101.17,2078.71,1970.18,2500.0,0.011,0.067,-0.159
2026,5,May,2,Salem,2732.39,2734.97,2745.9,3000.0,-0.001,-0.005,-0.089
2026,5,May,2,Sivaganga,2494.8,2433.57,2483.36,3124.38,0.025,0.005,-0.201
2026,5,May,2,Tenkasi,2761.8,2797.52,2749.64,2974.49,-0.013,0.004,-0.072
2026,5,May,2,Thanjavur,2771.5,2757.85,2717.95,3118.36,0.005,0.02,-0.111
2026,5,May,2,The Nilgiris,2556.36,2522.97,2556.02,3130.23,0.013,,-0.183
2026,5,May,2,Theni,2454.39,2451.52,2441.18,2437.87,0.001,0.005,0.007
2026,5,May,2,Thiruchirappalli,2724.08,2708.61,2576.53,3000.0,0.006,0.057,-0.092
2026,5,May,2,Thirunelveli,2244.97,2207.03,2057.87,2483.09,0.017,0.091,-0.096
2026,5,May,2,Thirupathur,2463.96,2191.92,2610.0,3047.94,0.124,-0.056,-0.192
2026,5,May,2,Thirupur,2559.17,2381.89,2357.54,2455.43,0.074,0.086,0.042
2026,5,May,2,Thiruvannamalai,2262.72,2271.6,2242.7,2456.17,-0.004,0.009,-0.079
2026,5,May,2,Thiruvarur,3215.88,3142.23,3053.88,3468.84,0.023,0.053,-0.073
2026,5,May,2,Thiruvellore,3026.08,2355.62,2085.46,2971.86,0.285,0.451,0.018
2026,5,May,2,Tuticorin,3288.63,2795.91,2797.91,2963.59,0.176,0.175,0.11
2026,5,May,2,Vellore,2290.01,2375.02,2299.11,2307.92,-0.036,-0.004,-0.008
2026,5,May,2,Villupuram,2481.79,2474.91,2641.64,2756.69,0.003,-0.06,-0.1
2026,5,May,2,Virudhunagar,2583.55,2504.18,2642.29,2976.37,0.032,-0.022,-0.132
2026,5,May,3,Ariyalur,2481.41,2528.18,2278.31,3138.8,-0.019,0.089,-0.209
2026,5,May,3,Chengalpattu,2720.22,2668.66,2630.84,2799.57,0.019,0.034,-0.028
2026,5,May,3,Coimbatore,2103.47,2146.79,2018.69,2261.6,-0.02,0.042,-0.07
2026,5,May,3,Cuddalore,2585.03,2568.77,2502.12,2846.15,0.006,0.033,-0.092
2026,5,May,3,Dharmapuri,2336.61,2419.8,2315.13,2600.87,-0.034,0.009,-0.102
2026,5,May,3,Dindigul,2600.54,2442.47,2537.74,2848.11,0.065,0.025,-0.087
2026,5,May,3,Erode,2527.36,2522.74,2365.48,2605.95,0.002,0.068,-0.03
2026,5,May,3,Kallakuruchi,3000.0,3000.0,3000.0,3000.0,,,
2026,5,May,3,Kancheepuram,2491.02,2499.26,2346.08,2591.64,-0.003,0.062,-0.039
2026,5,May,3,Karur,2448.2,2463.63,2435.6,2682.1,-0.006,0.005,-0.087
2026,5,May,3,Krishnagiri,2106.71,2076.14,2101.48,2533.0,0.015,0.002,-0.168
2026,5,May,3,Madurai,2517.91,2387.25,2268.32,2888.43,0.055,0.11,-0.128
2026,5,May,3,Nagapattinam,2735.95,2935.73,2687.58,2930.46,-0.068,0.018,-0.066
2026,5,May,3,Nagercoil (Kannyiakumari),2653.32,2963.04,2940.96,3000.0,-0.104,-0.098,-0.116
2026,5,May,3,Namakkal,2534.97,2535.8,2435.35,2813.2,,0.041,-0.099
2026,5,May,3,Perambalur,2857.6,2898.18,2655.05,2880.0,-0.014,0.076,-0.008
2026,5,May,3,Pudukkottai,2994.8,3063.14,2663.48,3000.0,-0.022,0.124,-0.002
2026,5,May,3,Ramanathapuram,3922.54,3872.89,2930.57,3500.0,0.013,0.339,0.121
2026,5,May,3,Ranipet,2066.81,2101.17,1984.57,2390.91,-0.016,0.041,-0.136
2026,5,May,3,Salem,2727.63,2732.39,2753.35,2993.81,-0.002,-0.009,-0.089
2026,5,May,3,Sivaganga,2602.32,2494.8,2414.89,3171.47,0.043,0.078,-0.179
2026,5,May,3,Tenkasi,2906.37,2761.8,2671.27,2982.63,0.052,0.088,-0.026
2026,5,May,3,Thanjavur,2793.92,2771.5,2681.33,3073.2,0.008,0.042,-0.091
2026,5,May,3,The Nilgiris,2570.56,2556.36,2602.28,2967.27,0.006,-0.012,-0.134
2026,5,May,3,Theni,2454.77,2454.39,2437.28,2437.68,,0.007,0.007
2026,5,May,3,Thiruchirappalli,2736.25,2724.08,2507.19,3052.22,0.005,0.091,-0.103
2026,5,May,3,Thirunelveli,2241.76,2244.97,2060.03,2400.0,-0.001,0.088,-0.066
2026,5,May,3,Thirupathur,2393.3,2463.96,2308.0,2871.62,-0.029,0.037,-0.167
2026,5,May,3,Thirupur,2668.78,2559.17,2275.93,2433.96,0.043,0.173,0.097
2026,5,May,3,Thiruvannamalai,2241.48,2262.72,2274.96,2454.47,-0.009,-0.015,-0.087
2026,5,May,3,Thiruvarur,3214.37,3215.88,3041.98,3459.31,-0.001,0.057,-0.071
2026,5,May,3,Thiruvellore,2936.75,3026.08,2173.32,2663.01,-0.03,0.351,0.103
2026,5,May,3,Tuticorin,3255.22,3288.63,2876.67,2974.83,-0.01,0.132,0.094
2026,5,May,3,Vellore,2380.98,2290.01,2290.05,2369.88,0.04,0.04,0.005
2026,5,May,3,Villupuram,2529.27,2481.79,2562.58,2754.48,0.019,-0.013,-0.082
2026,5,May,3,Virudhunagar,2546.63,2583.55,2492.88,2992.45,-0.014,0.022,-0.149
2026,5,May,4,Ariyalur,2654.36,2481.41,2267.6,3139.8,0.07,0.171,-0.155
2026,5,May,4,Chengalpattu,2655.84,2720.22,2648.1,2817.18,-0.024,0.003,-0.057
2026,5,May,4,Coimbatore,2223.18,2103.47,1988.5,2321.31,0.057,0.118,-0.042
2026,5,May,4,Cuddalore,2546.88,2585.03,2529.62,2844.74,-0.015,0.007,-0.105
2026,5,May,4,Dharmapuri,2348.6,2336.61,2328.44,2632.06,0.005,0.009,-0.108
2026,5,May,4,Dindigul,2706.09,2600.54,2449.9,2890.63,0.041,0.105,-0.064
2026,5,May,4,Erode,2444.15,2527.36,2255.74,2589.32,-0.033,0.083,-0.056
2026,5,May,4,Kallakuruchi,3198.43,3000.0,3000.0,3000.0,0.066,0.066,0.066
2026,5,May,4,Kancheepuram,2550.2,2491.02,2427.38,2532.47,0.024,0.051,0.007
2026,5,May,4,Karur,2486.32,2448.2,2376.99,2694.63,0.016,0.046,-0.077
2026,5,May,4,Krishnagiri,2268.9,2106.71,2127.09,2750.22,0.077,0.067,-0.175
2026,5,May,4,Madurai,2584.48,2517.91,2346.76,3012.52,0.026,0.101,-0.142
2026,5,May,4,Nagapattinam,2896.94,2735.95,2747.81,2924.32,0.059,0.054,-0.009
2026,5,May,4,Nagercoil (Kannyiakumari),2643.24,2653.32,2936.15,3500.0,-0.004,-0.1,-0.245
2026,5,May,4,Namakkal,2522.46,2534.97,2460.62,2819.48,-0.005,0.025,-0.105
2026,5,May,4,Perambalur,2958.52,2857.6,2611.97,3069.29,0.035,0.133,-0.036
2026,5,May,4,Pudukkottai,3204.89,2994.8,2662.39,3045.45,0.07,0.204,0.052
2026,5,May,4,Ramanathapuram,3900.98,3922.54,3354.03,3371.43,-0.006,0.163,0.157
2026,5,May,4,Ranipet,2272.37,2066.81,1921.82,2461.71,0.099,0.182,-0.077
2026,5,May,4,Salem,2735.94,2727.63,2748.1,3155.42,0.003,-0.004,-0.133
2026,5,May,4,Sivaganga,2699.69,2602.32,2422.77,3266.98,0.037,0.114,-0.174
2026,5,May,4,Tenkasi,2925.71,2906.37,2634.95,3068.43,0.007,0.11,-0.047
2026,5,May,4,Thanjavur,2805.71,2793.92,2699.31,3012.61,0.004,0.039,-0.069
2026,5,May,4,The Nilgiris,2645.64,2570.56,2408.41,2960.42,0.029,0.098,-0.106
2026,5,May,4,Theni,2472.63,2454.77,2437.76,2639.26,0.007,0.014,-0.063
2026,5,May,4,Thiruchirappalli,2734.34,2736.25,2535.61,3149.16,-0.001,0.078,-0.132
2026,5,May,4,Thirunelveli,2267.72,2241.76,2030.56,2535.94,0.012,0.117,-0.106
2026,5,May,4,Thirupathur,2391.93,2393.3,2149.31,2857.38,-0.001,0.113,-0.163
2026,5,May,4,Thirupur,2535.91,2668.78,2242.04,2481.16,-0.05,0.131,0.022
2026,5,May,4,Thiruvannamalai,2279.79,2241.48,2235.93,2565.76,0.017,0.02,-0.112
2026,5,May,4,Thiruvarur,3274.3,3214.37,3017.5,3569.34,0.019,0.085,-0.083
2026,5,May,4,Thiruvellore,2974.12,2936.75,2296.15,2728.21,0.013,0.295,0.09
2026,5,May,4,Tuticorin,3178.57,3255.22,2764.3,2960.75,-0.024,0.15,0.074
2026,5,May,4,Vellore,2396.9,2380.98,2200.48,2552.34,0.007,0.089,-0.061
2026,5,May,4,Villupuram,2483.74,2529.27,2483.9,2784.43,-0.018,,-0.108
2026,5,May,4,Virudhunagar,2448.39,2546.63,2485.67,2998.94,-0.039,-0.015,-0.184
2026,6,June,1,Ariyalur,2506.91,2654.36,2400.48,2730.95,-0.056,0.044,-0.082
2026,6,June,1,Chengalpattu,3033.92,2655.84,2805.25,2893.49,0.142,0.082,0.048
2026,6,June,1,Coimbatore,2381.49,2223.18,2133.23,2581.48,0.071,0.116,-0.078
2026,6,June,1,Cuddalore,2551.28,2546.88,2564.23,2870.0,0.002,-0.005,-0.111
2026,6,June,1,Dharmapuri,2685.34,2348.6,2344.91,2730.34,0.143,0.145,-0.016
2026,6,June,1,Dindigul,2725.09,2706.09,2474.73,3020.49,0.007,0.101,-0.098
2026,6,June,1,Erode,2777.33,2444.15,2494.18,2740.32,0.136,0.113,0.014
2026,6,June,1,Kallakuruchi,3297.7,3198.43,3000.0,3378.38,0.031,0.099,-0.024
2026,6,June,1,Kancheepuram,2696.43,2550.2,2562.46,2528.04,0.057,0.052,0.067
2026,6,June,1,Karur,2731.42,2486.32,2432.64,3000.0,0.099,0.123,-0.089
2026,6,June,1,Krishnagiri,2655.2,2268.9,2078.55,2824.25,0.17,0.277,-0.06
2026,6,June,1,Madurai,2655.14,2584.48,2413.89,3090.99,0.027,0.1,-0.141
2026,6,June,1,Nagapattinam,2778.19,2896.94,2833.85,2737.48,-0.041,-0.02,0.015
2026,6,June,1,Nagercoil (Kannyiakumari),2985.11,2643.24,2839.59,3500.0,0.129,0.051,-0.147
2026,6,June,1,Namakkal,2706.25,2522.46,2497.57,2905.26,0.073,0.084,-0.068
2026,6,June,1,Perambalur,3207.35,2958.52,2979.44,3180.34,0.084,0.077,0.008
2026,6,June,1,Pudukkottai,3528.24,3204.89,2983.84,3155.71,0.101,0.182,0.118
2026,6,June,1,Ramanathapuram,3897.04,3900.98,3798.15,3372.67,-0.001,0.026,0.156
2026,6,June,1,Ranipet,2411.21,2272.37,2078.71,2800.0,0.061,0.16,-0.139
2026,6,June,1,Salem,3035.34,2735.94,2734.97,3451.47,0.109,0.11,-0.121
2026,6,June,1,Sivaganga,2840.03,2699.69,2433.57,3398.98,0.052,0.167,-0.164
2026,6,June,1,Tenkasi,2926.56,2925.71,2797.52,3228.37,,0.046,-0.093
2026,6,June,1,Thanjavur,2878.7,2805.71,2757.85,3184.39,0.026,0.044,-0.096
2026,6,June,1,The Nilgiris,3108.07,2645.64,2522.97,3310.07,0.175,0.232,-0.061
2026,6,June,1,Theni,2662.91,2472.63,2451.52,2873.82,0.077,0.086,-0.073
2026,6,June,1,Thiruchirappalli,3060.06,2734.34,2708.61,3426.72,0.119,0.13,-0.107
2026,6,June,1,Thirunelveli,2584.03,2267.72,2207.03,2700.0,0.139,0.171,-0.043
2026,6,June,1,Thirupathur,2570.45,2391.93,2191.92,2764.04,0.075,0.173,-0.07
2026,6,June,1,Thirupur,2654.94,2535.91,2381.89,2591.43,0.047,0.115,0.025
2026,6,June,1,Thiruvannamalai,2553.78,2279.79,2271.6,2855.94,0.12,0.124,-0.106
2026,6,June,1,Thiruvarur,3454.42,3274.3,3142.23,3745.21,0.055,0.099,-0.078
2026,6,June,1,Thiruvellore,3041.84,2974.12,2355.62,2830.92,0.023,0.291,0.075
2026,6,June,1,Tuticorin,3244.81,3178.57,2795.91,3038.25,0.021,0.161,0.068
2026,6,June,1,Vellore,2556.34,2396.9,2375.02,2643.85,0.067,0.076,-0.033
2026,6,June,1,Villupuram,2792.03,2483.74,2474.91,3077.41,0.124,0.128,-0.093
2026,6,June,1,Virudhunagar,2721.22,2448.39,2504.18,3030.48,0.111,0.087,-0.102
2026,6,June,2,Ariyalur,2662.98,2506.91,2528.18,2793.22,0.062,0.053,-0.047
2026,6,June,2,Chengalpattu,3129.78,3033.92,2668.66,2870.61,0.032,0.173,0.09
2026,6,June,2,Coimbatore,2499.88,2381.49,2146.79,2728.05,0.05,0.164,-0.084
2026,6,June,2,Cuddalore,2624.34,2551.28,2568.77,3221.48,0.029,0.022,-0.185
2026,6,June,2,Dharmapuri,2839.54,2685.34,2419.8,2922.81,0.057,0.174,-0.029
2026,6,June,2,Dindigul,2854.05,2725.09,2442.47,3113.78,0.047,0.169,-0.083
2026,6,June,2,Erode,2998.53,2777.33,2522.74,2899.47,0.08,0.189,0.034
2026,6,June,2,Kallakuruchi,3410.77,3297.7,3000.0,3459.65,0.034,0.137,-0.014
2026,6,June,2,Kancheepuram,2646.83,2696.43,2499.26,2616.94,-0.018,0.059,0.011
2026,6,June,2,Karur,2775.54,2731.42,2463.63,3116.78,0.016,0.127,-0.109
2026,6,June,2,Krishnagiri,2683.85,2655.2,2076.14,2928.01,0.011,0.293,-0.083
2026,6,June,2,Madurai,2713.33,2655.14,2387.25,3260.2,0.022,0.137,-0.168
2026,6,June,2,Nagapattinam,2751.89,2778.19,2935.73,2834.38,-0.009,-0.063,-0.029
2026,6,June,2,Nagercoil (Kannyiakumari),3487.9,2985.11,2963.04,3900.0,0.168,0.177,-0.106
2026,6,June,2,Namakkal,2842.25,2706.25,2535.8,3235.07,0.05,0.121,-0.121
2026,6,June,2,Perambalur,3300.0,3207.35,2898.18,3527.45,0.029,0.139,-0.065
2026,6,June,2,Pudukkottai,3661.64,3528.24,3063.14,3077.49,0.038,0.195,0.19
2026,6,June,2,Ramanathapuram,3872.49,3897.04,3872.89,3500.0,-0.006,,0.106
2026,6,June,2,Ranipet,2676.87,2411.21,2101.17,2847.3,0.11,0.274,-0.06
2026,6,June,2,Salem,3189.58,3035.34,2732.39,3600.04,0.051,0.167,-0.114
2026,6,June,2,Sivaganga,2795.95,2840.03,2494.8,3444.88,-0.016,0.121,-0.188
2026,6,June,2,Tenkasi,2994.74,2926.56,2761.8,3268.73,0.023,0.084,-0.084
2026,6,June,2,Thanjavur,3113.18,2878.7,2771.5,3255.71,0.082,0.123,-0.044
2026,6,June,2,The Nilgiris,3029.43,3108.07,2556.36,3419.3,-0.025,0.185,-0.114
2026,6,June,2,Theni,2717.27,2662.91,2454.39,2961.22,0.02,0.107,-0.082
2026,6,June,2,Thiruchirappalli,3080.61,3060.06,2724.08,3468.66,0.007,0.131,-0.112
2026,6,June,2,Thirunelveli,2572.82,2584.03,2244.97,2950.78,-0.004,0.146,-0.128
2026,6,June,2,Thirupathur,2712.21,2570.45,2463.96,2780.06,0.055,0.101,-0.024
2026,6,June,2,Thirupur,2840.39,2654.94,2559.17,2644.02,0.07,0.11,0.074
2026,6,June,2,Thiruvannamalai,2621.29,2553.78,2262.72,2886.55,0.026,0.158,-0.092
2026,6,June,2,Thiruvarur,3569.95,3454.42,3215.88,3724.46,0.033,0.11,-0.042
2026,6,June,2,Thiruvellore,3034.93,3041.84,3026.08,2946.9,-0.002,0.003,0.03
2026,6,June,2,Tuticorin,3298.42,3244.81,3288.63,3074.89,0.016,0.003,0.073
2026,6,June,2,Vellore,2699.86,2556.34,2290.01,2859.62,0.056,0.179,-0.056
2026,6,June,2,Villupuram,2952.86,2792.03,2481.79,3218.61,0.058,0.19,-0.083
2026,6,June,2,Virudhunagar,2796.19,2721.22,2583.55,3092.65,0.028,0.082,-0.096
2026,6,June,3,Ariyalur,3101.23,2662.98,2481.41,3463.4,0.165,0.25,-0.105
2026,6,June,3,Chengalpattu,3136.75,3129.78,2720.22,2867.32,0.002,0.153,0.094
2026,6,June,3,Coimbatore,2530.69,2499.88,2103.47,2805.37,0.012,0.203,-0.098
2026,6,June,3,Cuddalore,2620.72,2624.34,2585.03,3257.02,-0.001,0.014,-0.195
2026,6,June,3,Dharmapuri,2847.42,2839.54,2336.61,3368.48,0.003,0.219,-0.155
2026,6,June,3,Dindigul,2925.87,2854.05,2600.54,3367.75,0.025,0.125,-0.131
2026,6,June,3,Erode,3165.18,2998.53,2527.36,3222.25,0.056,0.252,-0.018
2026,6,June,3,Kallakuruchi,3500.0,3410.77,3000.0,3500.0,0.026,0.167,
2026,6,June,3,Kancheepuram,2607.31,2646.83,2491.02,2890.57,-0.015,0.047,-0.098
2026,6,June,3,Karur,2863.07,2775.54,2448.2,3437.74,0.031,0.169,-0.167
2026,6,June,3,Krishnagiri,2827.61,2683.85,2106.71,2954.1,0.054,0.342,-0.043
2026,6,June,3,Madurai,2847.77,2713.33,2517.91,3433.78,0.05,0.131,-0.171
2026,6,June,3,Nagapattinam,2815.22,2751.89,2735.95,2922.37,0.023,0.029,-0.037
2026,6,June,3,Nagercoil (Kannyiakumari),3776.44,3487.9,2653.32,3964.68,0.083,0.423,-0.048
2026,6,June,3,Namakkal,2907.95,2842.25,2534.97,3556.55,0.023,0.147,-0.182
2026,6,June,3,Perambalur,3480.21,3300.0,2857.6,3519.19,0.055,0.218,-0.011
2026,6,June,3,Pudukkottai,3661.94,3661.64,2994.8,3265.23,,0.223,0.122
2026,6,June,3,Ramanathapuram,4002.83,3872.49,3922.54,3351.52,0.034,0.02,0.194
2026,6,June,3,Ranipet,2722.55,2676.87,2066.81,2856.51,0.017,0.317,-0.047
2026,6,June,3,Salem,3187.54,3189.58,2727.63,3765.59,-0.001,0.169,-0.153
2026,6,June,3,Sivaganga,2932.87,2795.95,2602.32,3596.56,0.049,0.127,-0.184
2026,6,June,3,Tenkasi,2904.16,2994.74,2906.37,3268.46,-0.03,-0.001,-0.112
2026,6,June,3,Thanjavur,3152.31,3113.18,2793.92,3520.57,0.013,0.128,-0.105
2026,6,June,3,The Nilgiris,3183.27,3029.43,2570.56,3414.21,0.051,0.238,-0.068
2026,6,June,3,Theni,2839.03,2717.27,2454.77,3038.41,0.045,0.157,-0.066
2026,6,June,3,Thiruchirappalli,3251.84,3080.61,2736.25,3577.47,0.056,0.188,-0.091
2026,6,June,3,Thirunelveli,2814.81,2572.82,2241.76,3045.43,0.094,0.256,-0.076
2026,6,June,3,Thirupathur,2644.58,2712.21,2393.3,3056.97,-0.025,0.105,-0.135
2026,6,June,3,Thirupur,2708.35,2840.39,2668.78,2721.33,-0.047,0.015,-0.005
2026,6,June,3,Thiruvannamalai,2773.81,2621.29,2241.48,2908.18,0.058,0.238,-0.046
2026,6,June,3,Thiruvarur,3458.73,3569.95,3214.37,3927.62,-0.031,0.076,-0.119
2026,6,June,3,Thiruvellore,3000.0,3034.93,2936.75,2916.65,-0.011,0.021,0.029
2026,6,June,3,Tuticorin,3349.34,3298.42,3255.22,3064.72,0.015,0.029,0.093
2026,6,June,3,Vellore,2825.4,2699.86,2380.98,2929.11,0.047,0.187,-0.035
2026,6,June,3,Villupuram,3041.53,2952.86,2529.27,3306.31,0.03,0.202,-0.08
2026,6,June,3,Virudhunagar,2928.76,2796.19,2546.63,3152.91,0.047,0.15,-0.071
